userID,itemID,styleID,rating
2206,47658,1199,3.5
5810,4073,1199,3.5
2292,51483,9020,4.0
1528,436,163,4.5
5607,7348,1199,4.0
695,30272,5500,4.5
2322,21822,1199,4.5
5624,16115,1199,3.0
1576,68369,13831,4.0
910,20478,1199,4.0
1260,429,1,2.0
674,34146,1199,4.0
7501,23474,1199,4.0
220,5441,1199,4.0
1740,1504,568,4.0
1231,68239,14484,3.5
6249,3824,1417,3.0
5125,16074,1199,4.0
7772,436,163,2.5
476,66848,24445,2.5
1182,37952,2446,4.5
5145,19960,1199,3.0
2199,23474,1199,4.5
2192,25414,1075,3.5
3044,60511,1199,4.0
7684,23474,1199,3.5
6765,429,1,3.0
3092,17010,577,3.5
7510,5441,1199,4.5
4301,14973,3403,4.0
252,960,365,3.0
1599,1018,263,3.5
5257,16074,1199,4.0
1294,33644,14879,4.5
1678,53495,365,3.5
1497,31705,13905,2.0
2087,45137,14756,3.0
1733,7348,1199,4.0
1916,35036,1199,4.0
2746,34146,1199,4.0
3122,34146,1199,4.0
949,4786,1315,3.5
1184,17538,1199,4.0
5846,5441,1199,4.5
5949,16074,1199,4.5
241,11757,1199,5.0
1244,1622,394,4.0
21,55410,3268,4.5
139,56259,22167,3.0
2010,16074,1199,4.0
3547,48525,365,4.0
6425,40815,12224,3.0
3405,33644,14879,4.0
2781,41816,1199,5.0
8252,429,1,3.5
1532,34146,1199,4.5
7695,513,14,3.5
3894,20539,394,4.0
983,19960,1199,4.0
1097,3824,1417,3.5
84,34146,1199,4.5
5433,429,1,2.0
2048,2106,394,4.0
4090,47694,14879,5.0
6831,3824,1417,4.5
4341,1504,568,4.0
7121,17538,1199,4.5
3525,21556,568,4.0
7411,3939,1417,3.5
4331,4904,1417,4.0
2514,48525,365,4.5
1037,20478,1199,4.5
2263,11757,1199,4.0
5578,17538,1199,3.5
2049,11757,1199,3.5
5579,29145,263,3.5
3429,48911,1199,3.0
15,19309,2055,4.0
3707,25656,9020,3.0
2419,960,365,4.5
4304,35036,1199,5.0
7326,20470,394,2.5
4511,19960,1199,4.0
3031,19960,1199,4.5
197,57110,14879,4.5
604,54361,765,2.0
4489,13084,5049,4.0
4565,5441,1199,4.5
3339,35036,1199,4.5
1824,29145,263,4.5
1094,11757,1199,4.5
680,19960,1199,4.0
1701,7348,1199,3.5
5911,7463,1199,3.5
3,727,263,4.5
624,48526,14,3.5
1543,53259,20268,4.5
4515,16074,1199,3.5
1042,35036,1199,4.5
467,8950,2446,4.0
8112,21822,1199,4.0
6445,429,1,3.5
7346,1791,60,4.0
4995,33644,14879,3.5
678,960,365,3.5
4037,23474,1199,4.5
2338,16074,1199,3.5
7344,7463,1199,4.0
19,13350,3268,4.5
6619,727,263,5.0
993,16074,1199,5.0
4956,48911,1199,3.5
245,2106,394,3.0
99,1018,263,3.0
1476,35036,1199,4.0
8241,2106,394,4.0
1184,35036,1199,4.0
275,60511,1199,4.0
2510,4073,1199,4.0
5944,4920,1315,4.5
1123,1550,394,4.0
6996,1550,394,4.0
6,62631,23982,4.5
3439,1622,394,5.0
4315,3824,1417,3.0
1425,5487,2098,3.0
2200,35036,1199,4.0
6868,36776,1199,4.0
1334,20539,394,1.0
6005,26352,2100,4.0
247,66603,21516,2.0
319,51917,14879,4.0
7735,1525,568,4.0
7918,17538,1199,3.5
3505,20575,9020,3.5
1449,5441,1199,4.0
1468,2106,394,2.5
1051,7348,1199,4.0
2188,17538,1199,4.0
1780,1622,394,4.0
1100,65682,3268,3.0
4322,38865,765,3.5
950,35036,1199,5.0
2152,5441,1199,4.5
467,4073,1199,5.0
3394,60511,1199,4.5
5867,4904,1417,4.5
7286,13282,2446,4.0
2942,19960,1199,3.0
490,35036,1199,4.0
4103,7463,1199,4.5
4595,178,60,4.0
7244,7516,14,4.5
3898,34146,1199,4.5
3282,727,263,3.5
235,47541,9020,3.5
2364,436,163,3.5
2307,34146,1199,4.5
6420,37518,14879,3.5
4372,17538,1199,5.0
7456,1324,263,4.5
6679,3003,395,3.5
1540,429,1,4.0
4040,33644,14879,5.0
3922,16074,1199,4.5
668,60511,1199,2.0
2816,60511,1199,3.5
817,33624,14879,2.5
4057,429,1,4.0
1142,57856,6513,3.5
3626,19960,1199,4.0
700,7324,395,3.5
4993,33662,14879,4.0
1315,7463,1199,4.0
598,29204,395,1.5
1210,16074,1199,5.0
3973,47695,14879,3.5
5088,1018,263,4.0
607,25382,394,4.0
3003,33662,14879,4.5
8102,7463,1199,3.0
652,41360,807,4.0
1520,24905,1199,4.0
1873,1554,568,3.0
3205,10784,1075,3.5
1531,33644,14879,4.0
439,33662,14879,3.5
1830,21822,1199,4.0
260,4073,1199,4.0
2039,6825,1454,1.5
6128,16074,1199,4.0
1707,36269,10541,2.5
6497,727,263,1.0
773,25468,568,4.0
1285,52211,14879,3.5
4559,1621,394,4.0
6905,16115,1199,4.0
228,5761,807,3.5
8212,1525,568,4.0
3937,24905,1199,3.5
1525,7167,1315,4.0
1824,65666,394,4.5
1603,35036,1199,3.5
5399,3824,1417,3.5
7363,16074,1199,3.5
7233,12073,5313,3.0
2486,21822,1199,4.0
3916,34146,1199,4.0
3149,1622,394,4.5
21,40153,14879,3.0
365,7675,3268,4.0
4028,10785,1075,4.0
1328,7672,3268,3.5
6574,727,263,4.0
2693,34590,365,3.5
1796,3824,1417,3.5
679,68401,1199,4.0
5376,16074,1199,4.0
7646,727,263,2.5
6410,727,263,3.5
8112,727,263,4.0
422,47658,1199,4.5
5986,16074,1199,3.5
518,11757,1199,4.5
30,36757,8775,4.0
3492,727,263,4.0
3758,29145,263,4.5
7330,6968,1315,3.5
5970,41613,12224,4.0
1818,16115,1199,4.0
2910,25382,394,3.5
2189,11757,1199,3.5
407,727,263,4.5
5806,24905,1199,4.5
2615,11757,1199,4.5
496,436,163,3.5
2804,429,1,5.0
7406,28350,3268,4.5
7057,16115,1199,4.0
3617,8590,765,2.5
4434,11757,1199,4.5
4650,47422,394,3.5
607,11757,1199,4.5
3982,16074,1199,5.0
3269,33624,14879,4.0
1100,35036,1199,4.5
2562,10656,5049,4.0
950,59125,12224,3.5
843,35036,1199,3.5
8044,727,263,4.0
2129,19960,1199,5.0
14,5009,1417,3.5
6127,43108,16386,4.0
5577,1554,568,3.5
2280,21822,1199,4.5
287,727,263,4.5
2290,429,1,3.5
2759,47658,1199,4.5
1497,3606,1315,4.0
1826,36862,14879,4.5
3475,47658,1199,5.0
1365,64764,13905,4.0
2423,960,365,3.5
2310,16074,1199,4.0
1280,33644,14879,3.0
2019,19960,1199,5.0
1772,41315,765,3.5
1135,10784,1075,4.0
1274,966,365,4.5
1740,54810,394,4.0
7661,5411,394,4.0
1137,5441,1199,4.0
1475,52703,2098,4.0
7591,4920,1315,4.0
2905,3939,1417,4.5
3077,5441,1199,4.0
1552,1550,394,4.0
25,2106,394,4.5
6579,2780,850,3.5
3474,436,163,3.5
5319,11757,1199,4.5
788,16074,1199,4.5
7235,2324,394,4.0
2500,3824,1417,3.5
7416,176,60,4.0
7484,175,60,3.5
1015,19960,1199,4.0
3072,55900,1199,3.0
4549,436,163,2.5
1317,16074,1199,4.0
1379,28350,3268,4.0
3617,32923,13831,4.5
6899,429,1,3.5
6924,175,60,4.0
3246,1324,263,4.0
4399,7463,1199,4.0
1100,7348,1199,4.5
196,17538,1199,2.0
2988,29145,263,4.5
66,727,263,4.5
884,11757,1199,4.0
7507,5441,1199,4.0
3720,33624,14879,3.5
144,176,60,3.5
6218,33043,12224,3.0
3080,21822,1199,4.0
3022,1123,395,2.5
5016,436,163,2.5
3222,1504,568,4.5
1328,7675,3268,4.0
4609,7463,1199,4.0
439,24905,1199,4.0
574,72767,9020,2.5
1774,2572,807,4.0
1595,52368,394,2.5
7378,20470,394,4.0
7403,22450,3268,4.0
5931,33644,14879,4.5
5574,727,263,3.0
2453,58053,395,3.5
1948,47694,14879,3.5
4828,7849,2310,3.5
263,24905,1199,3.0
213,16638,3268,3.5
4034,7463,1199,3.0
8144,429,1,2.5
6611,7463,1199,4.0
7266,4110,14,4.0
5213,40028,395,3.5
1450,33644,14879,4.5
5669,20470,394,3.5
123,7348,1199,4.0
2494,34146,1199,4.0
8046,9906,394,4.0
5416,35036,1199,4.0
3659,17094,9020,3.0
2409,47695,14879,3.5
371,58053,395,3.5
6526,11757,1199,4.5
1623,54134,14879,3.0
19,25918,12224,2.5
7090,20470,394,5.0
3326,10656,5049,4.0
743,52211,14879,4.0
2124,436,163,1.5
3205,33227,365,3.5
1728,47541,9020,3.5
7067,5487,2098,4.0
1520,7463,1199,4.5
136,19960,1199,3.0
2768,25414,1075,3.5
5995,19960,1199,4.5
29,4904,1417,4.0
1201,36862,14879,4.0
2203,5441,1199,4.0
480,7348,1199,4.5
1905,14299,807,3.0
3141,17538,1199,3.5
2579,4073,1199,5.0
1171,24059,3268,3.5
3009,13350,3268,3.5
3680,43312,394,4.0
5320,7348,1199,4.0
2284,7348,1199,3.0
4419,1621,394,4.0
7362,23474,1199,3.5
2699,11757,1199,4.5
4511,37518,14879,4.0
2397,62829,12003,2.0
7520,513,14,2.5
5775,20470,394,4.5
3835,21822,1199,4.5
3147,507,14,4.0
1593,7348,1199,4.0
1055,32973,6513,3.5
7399,436,163,4.5
2094,429,1,4.5
711,33662,14879,3.5
836,20575,9020,4.5
679,3824,1417,3.5
2001,29145,263,4.5
1794,33644,14879,3.5
2247,7348,1199,4.0
1458,60511,1199,3.5
375,5411,394,4.0
1649,11493,5313,4.5
1826,51301,1199,3.0
3302,429,1,3.5
1613,33644,14879,4.5
2196,34146,1199,4.5
8155,8422,3282,4.0
981,24905,1199,4.0
5050,35886,2850,4.0
476,59514,23020,3.5
2510,11757,1199,3.5
4100,11757,1199,4.5
245,37518,14879,4.0
898,11757,1199,4.5
5992,29145,263,4.5
8107,5411,394,2.5
1182,54059,394,3.5
4354,35036,1199,5.0
875,11757,1199,4.5
3104,10784,1075,4.5
550,1599,60,4.0
894,35036,1199,4.5
8245,1018,263,4.0
369,11757,1199,5.0
7233,7694,3282,4.5
1477,70143,1289,5.0
387,29687,395,4.0
460,48911,1199,3.5
1209,4374,1386,4.0
7248,961,365,4.0
1780,53795,1199,4.0
1522,8555,1315,4.0
4727,11757,1199,5.0
1924,19960,1199,4.0
950,727,263,4.5
3659,13282,2446,4.0
5887,20470,394,4.5
768,21822,1199,4.0
5039,20470,394,3.5
295,33644,14879,4.0
477,19960,1199,5.0
439,29687,395,4.0
1336,55890,7402,3.5
3105,20560,2098,4.0
6756,24905,1199,4.5
1183,73240,26816,4.0
5359,6551,1254,3.5
1372,24905,1199,3.5
2828,1550,394,4.5
486,22591,9370,4.5
2204,19960,1199,4.5
31,1554,568,4.0
1240,11757,1199,5.0
1531,36862,14879,3.5
4099,47658,1199,5.0
1276,35036,1199,4.0
1361,35036,1199,4.5
2675,10784,1075,4.0
2765,3824,1417,4.0
4597,5441,1199,4.0
2574,1018,263,4.0
109,66818,23246,4.5
5178,5441,1199,4.5
2785,19960,1199,4.5
7046,3824,1417,3.0
3517,35036,1199,4.5
4820,11757,1199,4.5
4305,7463,1199,3.5
920,33644,14879,4.5
6671,16115,1199,4.0
3749,7348,1199,4.5
7890,1504,568,4.5
21,47241,17285,4.5
623,25852,1199,4.5
439,21521,2055,4.5
3926,5487,2098,3.5
520,7348,1199,4.5
1896,10784,1075,4.5
6362,5441,1199,4.0
4074,727,263,4.5
4661,16074,1199,5.0
7205,25382,394,4.5
1362,515,14,3.5
1079,17538,1199,3.5
371,1324,263,4.5
1255,1542,576,3.5
2039,47659,1199,4.5
109,5481,2100,2.5
290,35036,1199,4.0
8126,175,60,3.5
1778,176,60,3.5
4550,33644,14879,4.0
367,35036,1199,4.0
2096,35036,1199,3.0
500,48301,18012,4.0
1517,17538,1199,1.5
528,10784,1075,4.0
28,1122,395,2.5
3434,20539,394,4.5
894,51613,18012,3.5
4704,20470,394,4.0
1632,25250,12003,4.0
5322,7675,3268,3.5
139,51483,9020,4.0
5604,4904,1417,4.5
8227,2324,394,4.0
3285,40153,14879,4.0
3301,3606,1315,5.0
7363,24905,1199,3.5
2043,41778,10541,2.5
1836,1554,568,3.5
6731,1504,568,3.5
2084,3606,1315,3.5
2703,19960,1199,4.0
4767,47693,394,3.5
1163,11757,1199,4.5
4476,3939,1417,2.5
4366,43091,16386,2.0
6444,13350,3268,4.5
6572,429,1,4.0
3322,7463,1199,4.0
6731,24059,3268,3.5
313,19960,1199,4.5
700,4073,1199,4.0
5346,4372,1386,2.5
3542,966,365,4.0
872,33624,14879,3.0
4223,24059,3268,4.5
787,17538,1199,3.5
335,21436,14,4.0
1381,59548,14879,4.0
6272,26930,14,4.5
6489,1504,568,4.0
5448,16074,1199,4.0
1638,17538,1199,3.5
254,33644,14879,3.0
7013,1415,163,3.0
2224,1018,263,4.0
2276,8422,3282,4.5
7743,4904,1417,4.0
6776,4920,1315,3.0
1647,25852,1199,4.5
3007,35036,1199,3.0
1531,1791,60,3.5
5562,33644,14879,4.0
100,65528,24445,4.5
1336,29145,263,2.5
2292,176,60,4.0
295,7348,1199,4.5
74,22907,453,4.0
1836,176,60,4.5
564,10649,1454,3.0
2610,26201,453,1.5
587,43893,7402,4.0
6389,16074,1199,4.5
7329,14454,395,3.5
6219,35036,1199,4.0
5861,5009,1417,3.5
3659,33624,14879,4.5
3659,19960,1199,4.5
1232,7348,1199,4.0
8085,3517,394,5.0
1531,52275,20988,3.5
342,35036,1199,4.5
4322,44351,765,4.0
3331,19960,1199,4.0
3097,11757,1199,2.5
2103,37518,14879,1.0
4993,33927,14879,4.0
558,17538,1199,4.0
6526,1122,395,4.5
1336,10785,1075,3.0
607,19960,1199,4.5
1851,48911,1199,4.0
2763,29687,395,3.0
5972,5441,1199,3.0
101,19960,1199,4.0
1216,7167,1315,3.5
305,20539,394,4.0
7169,20470,394,4.0
377,24905,1199,4.5
7595,25382,394,3.5
7081,9906,394,4.5
754,19960,1199,4.5
6718,962,365,2.0
2419,20470,394,2.0
3285,20470,394,4.0
6034,23474,1199,4.0
1329,16074,1199,4.0
4522,5487,2098,3.0
3701,19960,1199,4.5
7427,1550,394,3.5
1188,21822,1199,4.0
72,21822,1199,4.0
1811,33272,1454,3.0
500,959,365,4.0
1838,1525,568,4.0
188,45116,2554,3.5
4795,1791,60,4.5
6869,5441,1199,4.5
3566,17538,1199,3.0
820,40308,14365,3.0
4934,11757,1199,4.5
7355,1123,395,4.0
3249,4904,1417,3.0
2960,3386,163,3.5
3505,11757,1199,4.5
943,35036,1199,5.0
278,11757,1199,5.0
1169,429,1,3.0
629,4904,1417,3.5
3641,33662,14879,3.5
2011,2740,860,4.0
24,14454,395,3.0
476,46634,14338,3.0
332,56887,3268,3.5
6625,1018,263,3.5
13,47659,1199,4.5
7890,3003,395,3.5
230,25656,9020,4.0
3763,1525,568,4.0
4235,13282,2446,3.5
3663,33644,14879,3.5
7738,727,263,4.0
7525,11757,1199,5.0
127,17538,1199,3.5
3958,11757,1199,4.0
1505,35036,1199,4.5
1372,2106,394,4.5
6313,1122,395,4.5
2129,50315,20268,4.0
930,12928,860,3.5
2623,19960,1199,4.5
2423,27982,936,4.0
3748,28350,3268,3.5
3970,21822,1199,4.5
624,1324,263,3.5
901,16074,1199,5.0
453,20539,394,3.5
843,17538,1199,4.0
5662,35036,1199,2.0
387,1791,60,4.5
1539,19960,1199,4.5
375,1123,395,4.0
3753,429,1,3.5
13,1018,263,3.5
334,58053,395,1.0
8305,3517,394,4.0
7269,1504,568,4.0
6285,41315,765,3.5
4565,20478,1199,4.0
7549,429,1,3.5
1540,33624,14879,4.0
3416,48167,765,2.5
2089,34146,1199,5.0
1519,21704,263,4.5
2503,16074,1199,4.0
7244,1122,395,4.5
2321,50586,9816,4.5
2932,4014,1315,4.0
4054,34146,1199,4.5
2264,54731,263,4.5
7326,10656,5049,4.0
1233,4786,1315,4.5
878,5441,1199,4.0
1291,47658,1199,5.0
2182,7463,1199,4.0
629,4073,1199,4.0
7466,3939,1417,4.0
5320,7324,395,3.5
5360,7348,1199,4.0
5190,43893,7402,4.0
2263,16074,1199,4.0
1644,429,1,3.5
1487,429,1,4.0
5481,7463,1199,4.5
846,54731,263,4.5
3389,28950,13397,4.5
7745,11757,1199,4.0
2149,16074,1199,4.5
5587,178,60,3.0
1288,34146,1199,4.0
3976,16074,1199,3.5
4950,1018,263,3.5
2445,24059,3268,3.0
839,51248,1,4.5
3880,19960,1199,4.5
28,38808,16319,2.0
178,16074,1199,4.5
3040,63736,21865,4.5
406,35036,1199,5.0
100,59966,1199,3.5
4573,35880,15636,3.5
6778,1154,394,4.0
3323,21822,1199,3.5
160,7675,3268,4.0
4130,56115,14879,5.0
530,16074,1199,4.5
3591,436,163,3.5
1736,60511,1199,3.5
6701,436,163,3.0
2257,47658,1199,4.5
18,62342,568,3.0
3616,33644,14879,3.5
6994,29687,395,3.5
1315,54827,1199,5.0
3818,13350,3268,4.0
21,1415,163,4.0
1860,50448,16386,3.0
2278,7167,1315,3.5
1304,1324,263,3.5
4621,7463,1199,4.0
7941,20470,394,4.0
2803,20470,394,4.5
8214,436,163,1.5
426,7348,1199,4.5
8150,7167,1315,4.0
136,7324,395,3.5
1037,7348,1199,4.5
1001,47658,1199,5.0
4717,1550,394,3.5
4153,11757,1199,4.5
7446,11757,1199,4.5
7765,1620,394,4.0
2845,51301,1199,2.0
397,33624,14879,4.0
794,5441,1199,4.0
4612,46386,365,4.0
4444,429,1,3.5
2932,29687,395,3.5
1508,16638,3268,2.5
4767,43893,7402,4.0
5038,16073,1199,4.0
31,965,365,3.0
1068,25852,1199,4.0
2601,429,1,3.0
953,34146,1199,4.5
4918,5441,1199,4.0
815,7348,1199,4.0
3301,1324,263,4.5
4507,2572,807,4.0
6910,35643,12224,3.0
3007,11757,1199,4.5
949,960,365,3.0
6243,6968,1315,4.0
3667,5487,2098,3.5
1707,5441,1199,4.5
334,72200,850,4.0
341,3939,1417,3.5
365,21436,14,4.0
4664,22450,3268,3.5
1143,33662,14879,4.0
3137,3517,394,4.0
5046,3824,1417,4.0
4663,9240,3965,4.5
2305,54134,14879,4.5
100,72827,14879,4.5
24,13350,3268,4.0
942,70611,3512,4.0
1451,53495,365,4.0
6611,24905,1199,3.5
4365,37518,14879,3.5
407,29145,263,3.0
1015,21822,1199,4.5
2001,21436,14,4.0
2187,34146,1199,3.0
8171,21822,1199,3.5
4422,16074,1199,3.5
490,45878,14,4.5
1793,55900,1199,4.5
524,48525,365,4.0
3495,3824,1417,3.5
1778,2719,860,4.0
1042,73411,263,4.0
7495,10656,5049,4.5
2187,727,263,3.5
1948,16074,1199,4.0
2778,55900,1199,4.5
3962,1791,60,4.5
439,1550,394,4.0
24,1122,395,4.5
7827,436,163,2.0
8216,429,1,3.5
1451,37518,14879,4.0
5851,16074,1199,4.5
2039,57110,14879,4.0
2608,35036,1199,4.5
1414,56115,14879,4.5
1715,13350,3268,4.5
887,25852,1199,4.0
30,8422,3282,4.0
753,19960,1199,5.0
1740,35572,11203,3.0
3504,429,1,4.5
2742,34146,1199,4.5
3416,8274,765,3.5
4074,16115,1199,3.5
737,16079,1199,3.5
2133,960,365,4.5
1867,4073,1199,3.5
2579,5441,1199,4.0
7407,21704,263,5.0
4705,52211,14879,3.5
24,21822,1199,5.0
2566,20893,9020,4.0
1187,13350,3268,4.0
3205,19201,2464,4.0
439,57110,14879,3.5
1774,9117,1303,3.5
798,47658,1199,4.0
6491,39299,3268,2.0
1670,17538,1199,3.5
2905,7675,3268,2.5
100,35378,395,3.5
334,7348,1199,4.5
6375,16074,1199,4.5
3389,41683,850,4.5
6313,1791,60,4.5
7749,7675,3268,4.5
4871,16073,1199,4.0
4596,35036,1199,4.0
3096,11757,1199,4.5
761,51245,13670,3.0
2194,17538,1199,4.0
2594,47695,14879,4.0
4336,11757,1199,5.0
867,19960,1199,4.0
2039,47658,1199,5.0
863,11757,1199,4.5
4944,48556,21516,3.5
1779,7463,1199,4.0
6479,11493,5313,3.0
7879,507,14,4.0
3970,429,1,4.0
6077,41240,395,4.5
7077,2106,394,4.5
3489,37518,14879,4.0
8040,510,14,4.5
3758,429,1,4.0
5300,23474,1199,5.0
2278,17538,1199,3.5
5223,34146,1199,4.0
4070,40815,12224,3.0
3354,54134,14879,4.5
1095,24905,1199,3.5
1362,513,14,4.0
208,19960,1199,5.0
8299,3386,163,4.0
4573,53591,1386,3.5
5617,13350,3268,4.0
950,436,163,2.5
7391,5441,1199,4.0
7470,429,1,3.5
6541,20539,394,4.0
3707,5441,1199,5.0
2942,7348,1199,3.5
5741,30733,7091,3.0
5848,11757,1199,4.0
2168,4904,1417,3.0
1682,16074,1199,4.0
3537,5441,1199,5.0
4015,21822,1199,4.0
6109,1622,394,4.5
2556,4073,1199,4.5
277,17010,577,3.5
4393,51483,9020,4.5
7363,12186,1199,4.0
3046,727,263,3.5
1750,62442,850,3.5
7377,18313,4103,3.5
2434,19960,1199,4.0
4566,8422,3282,4.5
4578,13350,3268,4.0
4960,11757,1199,5.0
1451,3003,395,3.0
1451,17538,1199,4.0
588,20478,1199,5.0
7642,26393,1199,4.0
2847,19960,1199,4.5
2576,41881,13905,4.0
841,16074,1199,5.0
3808,54028,1199,4.0
2446,17538,1199,2.5
2806,34146,1199,4.5
3027,54827,1199,4.0
893,34146,1199,5.0
5032,1324,263,3.5
5365,1550,394,3.5
6467,1791,60,4.5
4031,42948,12224,4.0
204,1122,395,2.5
387,48911,1199,4.0
6380,7324,395,3.5
6264,11757,1199,5.0
467,52742,17285,3.0
714,11757,1199,5.0
2791,4073,1199,4.5
1256,47695,14879,4.0
728,54134,14879,4.0
7039,20470,394,4.0
195,59514,23020,4.0
679,25382,394,3.5
550,1622,394,4.0
5850,1622,394,3.0
1258,11757,1199,4.5
1226,28350,3268,4.5
3705,19960,1199,4.0
1772,1542,576,3.0
7263,16074,1199,5.0
5980,16074,1199,4.5
4575,23290,1075,4.0
6606,16115,1199,4.0
2662,5441,1199,4.0
367,7673,3268,4.0
1600,21822,1199,4.0
1773,24905,1199,4.0
1245,25414,1075,4.5
295,5441,1199,5.0
3693,34146,1199,5.0
3100,47695,14879,5.0
4701,32844,1315,3.5
7763,15204,1497,3.5
2815,5441,1199,4.5
955,19960,1199,3.5
3195,429,1,4.5
2280,17538,1199,4.0
564,43364,1454,5.0
8220,176,60,4.0
629,4014,1315,4.0
3664,57671,394,4.0
5531,4872,1068,3.0
2377,5441,1199,4.5
2199,47694,14879,3.0
1612,19960,1199,4.0
4087,48911,1199,4.5
1555,21822,1199,5.0
3942,3824,1417,2.5
4344,20539,394,3.5
7835,21436,14,4.0
4813,48551,18847,3.0
877,17538,1199,4.0
3429,23474,1199,3.0
2338,11757,1199,3.0
3059,43091,16386,3.0
1848,20539,394,4.0
7803,7167,1315,4.5
4140,34361,394,4.0
5996,33644,14879,3.5
2262,11757,1199,4.5
3844,11757,1199,4.5
4416,7463,1199,4.5
4931,1504,568,3.5
695,4073,1199,4.0
1484,1550,394,4.0
136,3824,1417,3.0
2145,11757,1199,4.5
2285,19960,1199,4.5
6370,20470,394,5.0
2695,429,1,5.0
975,56115,14879,4.0
3250,47695,14879,4.0
5770,20470,394,4.0
4845,727,263,3.5
5216,36670,394,4.5
4028,36269,10541,3.5
5446,25382,394,4.0
5003,10784,1075,4.0
7971,1018,263,4.5
25,962,365,3.5
4511,17538,1199,4.0
3734,10784,1075,4.0
1642,23474,1199,3.5
2610,1554,568,3.0
338,1324,263,4.0
3425,24905,1199,4.0
6669,31705,13905,4.0
2079,34146,1199,4.5
5235,33644,14879,5.0
4152,4073,1199,3.0
7575,16638,3268,3.0
5196,9906,394,3.5
5058,436,163,4.5
2104,54827,1199,4.0
691,33644,14879,4.0
793,1123,395,3.5
7205,178,60,1.0
753,17538,1199,4.0
3277,7675,3268,2.5
4813,1621,394,4.0
2272,16638,3268,2.5
6709,1504,568,4.0
3202,19960,1199,4.5
8265,429,1,2.5
4907,34146,1199,4.5
5289,36391,14,4.0
4599,3824,1417,3.5
2188,57110,14879,4.0
1482,5441,1199,4.5
6411,960,365,3.5
8259,3619,394,3.5
773,17538,1199,2.0
467,33624,14879,4.5
5224,29687,395,3.0
2478,21822,1199,4.0
3409,14413,2446,4.0
5607,19960,1199,4.5
1555,56259,22167,3.5
2915,54908,12224,3.5
6235,40303,394,4.0
7673,17538,1199,4.0
8171,962,365,3.5
2853,10784,1075,3.5
5059,21822,1199,4.5
1476,7672,3268,3.5
3803,58053,395,4.0
1701,55900,1199,3.0
5542,19960,1199,4.0
6606,4073,1199,4.0
1531,25414,1075,4.0
490,33644,14879,5.0
3090,504,14,4.5
4871,5411,394,4.5
4305,21556,568,2.5
1799,4073,1199,3.5
3412,52159,1075,5.0
3705,11757,1199,3.5
4533,36670,394,4.5
197,20470,394,4.0
5062,36391,14,5.0
1640,19960,1199,4.5
235,7675,3268,4.5
260,24905,1199,3.5
2188,11757,1199,4.5
937,34590,365,3.5
6396,3824,1417,2.0
4153,34146,1199,5.0
6818,17538,1199,3.5
4507,20539,394,4.5
1176,24905,1199,4.5
3978,34146,1199,4.5
99,1324,263,4.5
681,35036,1199,4.0
1525,16638,3268,3.0
5829,10784,1075,4.0
2971,7348,1199,4.5
198,727,263,4.0
5012,17538,1199,2.0
2988,7675,3268,4.0
915,7673,3268,3.0
8126,5658,1413,2.5
3095,34146,1199,4.0
3187,16074,1199,4.0
160,1154,394,3.0
1164,29145,263,4.5
2035,20478,1199,4.0
3582,57110,14879,3.0
3249,25656,9020,4.0
2499,60511,1199,4.0
6632,3810,1413,4.5
5760,11757,1199,5.0
695,40153,14879,4.0
820,50315,20268,3.5
711,51483,9020,4.0
3970,33644,14879,4.0
3972,7348,1199,4.0
13,2726,850,2.5
7377,8102,1917,3.0
5370,34146,1199,4.0
3884,7463,1199,4.0
396,35036,1199,4.5
3137,16074,1199,4.0
33,727,263,5.0
659,33227,365,4.0
2365,20539,394,4.0
2563,20470,394,4.0
2705,60511,1199,4.0
2988,1549,394,3.5
6994,29204,395,3.0
6714,37403,1199,4.0
292,34146,1199,4.0
6143,1504,568,5.0
833,1324,263,4.0
2705,429,1,4.5
3339,19960,1199,4.5
5888,28350,3268,2.5
1841,19960,1199,4.5
1370,4073,1199,4.0
1024,7348,1199,4.5
3023,10784,1075,5.0
230,60511,1199,3.5
2868,4014,1315,4.0
1239,69894,1199,3.5
4397,52269,395,4.0
1707,20539,394,4.0
7422,176,60,4.0
3657,20470,394,4.0
1209,45132,14756,3.0
7261,10480,3512,3.0
486,3939,1417,4.0
2071,68411,24486,3.5
7512,9118,1303,3.0
3528,40765,16791,3.5
1024,24905,1199,3.5
3577,24059,3268,5.0
6839,727,263,2.5
3250,4073,1199,3.5
1851,25468,568,4.0
1642,31703,14,5.0
1008,53906,14365,4.0
5865,11757,1199,5.0
6740,7463,1199,3.5
2945,22808,1463,2.0
7838,175,60,4.0
5426,25656,9020,3.5
121,20478,1199,4.5
668,48556,21516,2.0
1200,58053,395,3.5
1565,21751,1199,4.5
4559,21822,1199,4.5
543,40308,14365,4.0
1824,24905,1199,3.0
4159,16074,1199,4.5
2214,19960,1199,5.0
5872,4073,1199,3.5
4126,30682,765,2.5
4,24905,1199,3.5
2550,1018,263,4.0
3338,11757,1199,4.0
2949,3825,1463,3.0
3962,1152,394,3.0
1032,24905,1199,4.5
7697,20470,394,4.0
3018,17538,1199,3.5
5087,34146,1199,3.5
2800,4904,1417,5.0
3312,47658,1199,5.0
6671,7463,1199,4.5
1188,24905,1199,4.0
96,2599,14,3.0
2112,60511,1199,2.5
1483,20470,394,3.5
487,3365,395,2.5
3009,55900,1199,3.5
1740,25382,394,3.5
5667,4904,1417,4.5
7363,20478,1199,4.5
